-178.34459581313806 -278.4745045601651
-169.46265183855394 -207.0056368047334
-185.09847941909266 -141.6290153572549
-170.37791749165405 -143.69204140743665
-171.02914811775148 -149.4359419918861
-172.77728620709019 -141.62482281730502
-176.1473533286094 -213.93912664095274
-170.9415601138472 -293.2514889578254
-172.31853077937484 -243.12552110535538
-176.04361467926037 -308.08344320195584
-174.36492554896859 -220.3029043640964
-170.30912461658363 -212.7140356804615
-174.4599916399997 -161.75686886555295
-164.1043059920369 -150.05431327710852
-177.26006302892566 -220.88123559027122
-166.3731954577078 -154.54460936880926
-169.30178967331182 -160.0563714581608
-169.07797802973198 -160.05637147988543
-168.65041444475634 -154.93914691680448
-167.37069747079804 -219.81917977979384
-171.67957142451104 -151.4744819707514
-165.12626413998754 -379.37127832563
-167.74697699142135 -215.6004419328757
-167.62142715410357 -249.52685736856458
-170.91248275410157 -247.81363912077384
-164.47246859080335 -248.5617564842338
-164.99912334952344 -156.04317494193828
-166.9946114482636 -165.71162457755509
-166.21296656711047 -171.65287422438055
-170.8771589819434 -174.56573435607052
-171.42504601422849 -240.9825452251773
-168.80875463903658 -149.30093136725847
-171.78921281115743 -156.07861549772946
-166.70358188608597 -223.52382918100795
-170.555753420175 -151.21228262393393
-169.17145231130982 -163.81181188976913
-168.74739128439236 -274.08183389291395
-165.1642955983366 -219.45925378657248
-166.38535577267803 -248.94902799370138
-169.31647084209357 -211.71009722184834
-168.77211700033263 -246.82788445808734
-164.55397262083423 -216.3584946854304
-161.73940289836247 -216.35875956312344
-167.7199566188771 -220.86539044913005
-175.2816925753693 -249.71081519143272
-164.12881654365114 -349.9847399340365
-169.14891446658135 -380.431536170757
-170.20779505339345 -268.6503725900741
-172.4219874192518 -278.52311165704737
-164.8370065033307 -334.81244488543666
-163.27439600616293 -236.94860950304022
-164.11360099149255 -148.93141226552513
-173.71932044400793 -241.95457271260935
-162.90718837097992 -244.89868603250432
-168.6105712587851 -151.6742987471293
-167.80512813029551 -149.9838082903302
-167.68060702106715 -177.6971807478319
-163.3272331075387 -147.14994944173367
-161.39360620118842 -157.30498849240365
-169.16684382714786 -249.9954226215017
-171.64368611592943 -149.77551797531487
-163.50675261198134 -153.68790465905747
-163.11424834616443 -142.59003148616702
-162.71267307474628 -142.92640812933934
-175.6869063653103 -234.73963481462866
-169.60098393644412 -284.5444941411937
-166.95593347358826 -364.7225040264776
-156.66898059322114 -366.2128120347787
-162.91565895295872 -302.18469402578563
-162.66027644213466 -350.0456908279223
-159.2022335318383 -243.62145208951932
-163.2560698023272 -152.2303003415489
-160.3535525567017 -154.50075746160297
-166.85861086564216 -141.58646982133922
-161.78373662118062 -246.46675646723452
-167.7405580927993 -258.72416837100246
-168.88547330434048 -197.86497231751173
-163.87226238644067 -216.2956650097717
-160.31098807151835 -188.6823685799465
-162.35880823383485 -145.952529836468
-163.55606710117584 -143.71075520950444
-165.9879359007392 -141.55227149133756
-160.4224074570729 -156.99122525144674
-161.5062413490229 -313.99785907777783
-169.1168105564893 -383.6399336418595
-167.5608913681316 -290.6890452384637
-160.97677614313713 -214.92045907748866
-158.77991491622126 -214.92045907748866
-165.83888951549875 -216.51102223835647
-166.3274202705236 -292.13641267992364
-165.7224231399022 -312.0898341080396
-162.43926316500065 -243.78338031593074
-170.57442403148718 -146.49983168941802
-171.33654174861408 -146.81942367217982
-159.5254300252249 -146.7595408935325
-164.46611438401368 -212.26323083375524
-166.51848340134347 -239.70628773398
-164.9008091910039 -144.17276373365627
-163.02804132610166 -154.42776012958547
-164.12930939652287 -151.48549800658608
-158.54452681910712 -150.2712945061977
-166.28683329339646 -149.74152787307804
-156.63757994687936 -251.94410409736207
-161.60232558767467 -142.97576367755835
-163.82269776331958 -267.1704592211877
-165.0268386425703 -170.71760995387308
-157.06594512324276 -155.9523701230987
-161.40391380432342 -164.19294892892304
-156.3895797772951 -149.11881949575604
-165.85802871661087 -235.05468570274917
-161.4494533912 -218.37576146323346
-155.05181463925828 -255.48120135081405
