-59.0 -59.0
-56.476980013322425 -59.71853530592372
-55.160552126788019 -60.20939651879806
-54.106157850515025 -60.11439417703301
-53.094254130938815 -60.47193673502863
-53.094254130938815 -60.33565335698737
-50.254806100780684 -61.006680503739126
-48.73038824814887 -60.57066116569805
-46.038018565498952 -57.44313763431586
-45.292020257151222 -58.176326315167266
-45.154417543987783 -56.879459411398614
-45.003338034456974 -58.4423792263133
-44.214212657407032 -58.07221382317981
-44.189288497772758 -57.88461154484218
-42.369834322840148 -56.582623279006974
-41.369543579026832 -55.417892341100064
-41.369543579026832 -55.6930908059894
-41.369543579026832 -54.66096166634225
-41.369543579026832 -54.9810602429685
-40.928686768424356 -54.165744289807286
-40.928686768424356 -55.93045028512565
-40.928686768424356 -56.7156413690288
-40.928686768424356 -57.312370070995776
-40.787348194425611 -53.08778316745184
-40.742075722152649 -54.459835053683335
-38.610093950498459 -56.78017955770075
-38.610093950498459 -56.92948799562916
-38.562658693209528 -53.75041392650237
-38.562658693209528 -55.95764027620519
-38.048729543647426 -55.76184948187831
-38.048729543647426 -59.40997800982025
-38.048729543647426 -56.956539051869186
-38.048729543647426 -58.35498863306051
-38.048729543647426 -56.30893204682604
-38.048729543647426 -57.05866085215593
-38.048729543647426 -56.5600393392518
-38.048729543647426 -55.08560875575354
-38.048729543647426 -53.91716768560343
-38.048729543647426 -55.02204265219808
-38.032028517310259 -55.65421870792775
-38.032028517310259 -53.683735032207345
-38.032028517310259 -58.48554132200318
-38.032028517310259 -54.053798151299766
-38.031661253598976 -53.25825592049664
-38.031661253598976 -55.25056117638168
-38.031661253598976 -51.6133086520761
-38.031661253598976 -53.7062144462819
-38.031661253598976 -55.47502381126313
-37.702620756574895 -53.25092167174354
-37.702620756574895 -52.41575611737632
-37.702620756574895 -55.258820614842506
-37.702620756574895 -56.106977990322676
-37.702620756574895 -55.409077746103755
-37.702620756574895 -56.16122221363866
-37.702620756574895 -55.105052864266185
-37.702620756574895 -53.62976994966006
-37.680428676009633 -57.33451214152254
-36.543244082278662 -55.242902555678434
-36.543244082278662 -52.72013962767497
-36.463255718322742 -53.68089589714061
-36.463255718322742 -53.05754572223009
-36.260468409711862 -51.72882453458351
-34.632985339623886 -48.86931743259238
-34.632985339623886 -47.38239750608699
-34.607202167808623 -48.07224126170008
-34.507283019450448 -48.126458983314485
-34.507283019450448 -47.93097758302108
-34.507283019450448 -49.45378525559419
-34.507283019450448 -46.977557241486515
-34.507283019450448 -46.30672674501971
-34.507283019450448 -46.65466662520058
-34.507283019450448 -47.97969748982265
-34.507283019450448 -47.15132771460773
-34.507283019450448 -46.423081166874745
-34.507283019450448 -47.63158380515131
-34.507283019450448 -47.346800515757856
-34.507283019450448 -46.75583520475287
-34.507283019450448 -46.002073443374975
-34.507283019450448 -46.14192754512527
-34.507283019450448 -44.77801855743803
-34.106130961970479 -45.29723717471934
-34.106130961970479 -46.09113791665106
-33.045272918329928 -45.967735989240055
-33.045272918329928 -46.167118972077375
-33.045272918329928 -46.2897858480977
-33.045272918329928 -44.044736988951236
-33.045272918329928 -41.293271157177685
-33.045272918329928 -42.81558106466743
-33.045272918329928 -42.60358635117965
-33.045272918329928 -41.367038127063374
-32.884079057950082 -43.51128552069661
-32.884079057950082 -42.00586096285098
-32.884079057950082 -42.11866220089557
-32.884079057950082 -42.07085452401319
-32.839382020150126 -43.46063288998031
-32.839382020150126 -40.387246488702225
-32.839382020150126 -42.808195825983624
-32.839382020150126 -41.71695643088027
-32.689337238564022 -41.57608006139246
-32.689337238564022 -41.106191433948815
-32.689337238564022 -41.13886566801812
-32.689337238564022 -40.059965204774805
-32.689337238564022 -42.75697744844491
-32.689337238564022 -41.6325850731161
-32.689337238564022 -41.70882459885917
-32.520556577722232 -42.82832516608753
-32.520556577722232 -42.39445462771446
-32.520556577722232 -41.30040969132172
-32.520556577722232 -42.05560858323305
-32.520556577722232 -43.44388530561464
-32.520556577722232 -41.317309098275366
-32.520556577722232 -42.054256580170794
-32.464296827912804 -41.63802810823622
-32.237117410245702 -42.267988329232274
-32.237117410245702 -42.96020121388447
-32.237117410245702 -42.66584950443333
-32.237117410245702 -41.583017520748825
-31.959330167626597 -40.8158993300621
-31.891890123187359 -41.28747957775411
-31.67377612680405 -41.41331022068897
-31.591600382181468 -41.20794788323294
-31.591600382181468 -41.93568602944827
-31.591600382181468 -41.99605511109726
-31.591600382181468 -41.44302944069582
-31.591600382181468 -41.26666887294494
-31.591600382181468 -41.97195240186394
-31.564214042620634 -41.43931957291639
-31.564214042620634 -41.05921180821271
-31.564214042620634 -41.45829411953272
-31.564214042620634 -42.23519718601573
-31.564214042620634 -41.17934181332658
-31.564214042620634 -39.66634224139273
-31.564214042620634 -39.67824440097912
-31.564214042620634 -42.46973263795626
-31.564214042620634 -43.5963232668022
-31.323350299540778 -42.06452131662918
-31.323350299540778 -40.687738814789164
-31.226851018407217 -40.993269761790415
-31.226851018407217 -43.53333849812734
-31.226851018407217 -41.518898738346714
-31.226851018407217 -43.1380813645447
-30.725328812780788 -41.933687254760756
-30.507191045127311 -43.754684548527045
-30.149772205089132 -44.2566361160173
-30.149772205089132 -46.429930707637006
-30.149772205089132 -46.328125665542856
-30.149772205089132 -44.02678667144474
-29.760896723671845 -46.68310997284296
-29.760896723671845 -46.35792878658277
-29.760896723671845 -42.80469053036614
-29.760896723671845 -45.70217291549583
-29.760896723671845 -47.05499519284684
-29.760896723671845 -45.81373304341741
-29.760896723671845 -44.18093997891751
-29.760896723671845 -44.55873746985428
-29.760896723671845 -45.862169841262705
-29.760896723671845 -46.47614262962613
-29.760896723671845 -44.994075192851966
-29.308132887738406 -47.57186960740466
-29.308132887738406 -46.35949116519629
-29.308132887738406 -46.437560475489434
-29.308132887738406 -45.28874333328411
-29.308132887738406 -44.36236917434851
-29.308132887738406 -45.88743306268024
-29.059193244579134 -46.676584986634815
-29.059193244579134 -44.68466669829341
-29.059193244579134 -45.705233823675606
-28.926798128953521 -46.22384046814863
-28.926798128953521 -44.319197213241516
-28.606204858397842 -44.50771124208825
-28.606204858397842 -43.82210342943613
-28.606204858397842 -44.66447090181066
-28.606204858397842 -45.71507276298856
-28.606204858397842 -42.819717274320666
-28.606204858397842 -45.52120146676439
-28.606204858397842 -44.85719368063264
-28.506976956442994 -46.088534949460396
-28.506976956442994 -45.628757142575864
-28.13487673223538 -44.50898124049471
-28.13487673223538 -44.4512828741469
-28.13487673223538 -45.42818848762837
-28.13487673223538 -43.09254664219701
-28.13487673223538 -46.75730123160002
-28.13487673223538 -47.32002341184452
-27.896811636739535 -45.311054328470114
-27.896811636739535 -44.86070030602843
-27.896811636739535 -44.86435493251078
-27.896811636739535 -45.37938875153013
-27.896811636739535 -45.80061029585839
-27.896811636739535 -44.662774216704136
-27.896811636739535 -43.927318409877294
-27.896811636739535 -46.1227153076529
-27.896811636739535 -42.7313846659309
-27.896811636739535 -44.48866603055749
-27.896811636739535 -45.233009286025755
-27.896811636739535 -43.624705262531805
-27.896811636739535 -42.822966089764186
-27.896811636739535 -43.68878832244492
-27.896811636739535 -42.62500885327388
-27.896811636739535 -43.42237461508526
-27.896811636739535 -41.84182834501142
-27.896811636739535 -42.10425508062676
-27.896811636739535 -42.56532305181218
-27.896811636739535 -41.484068069448064
-27.896811636739535 -41.88797141122944
-27.896811636739535 -42.836779903346844
-27.896811636739535 -43.25969388443096
-27.896811636739535 -42.04472006230238
-27.896811636739535 -41.076893748281854
-27.896811636739535 -39.75784808981939
-27.896811636739535 -41.69143648598714
-27.896811636739535 -42.89356541421531
-27.896811636739535 -39.24984135053354
-27.896811636739535 -41.89582227747921
-27.896811636739535 -42.89252836026157
-27.896811636739535 -43.03535339188563
-27.896811636739535 -42.94222579442799
-27.896811636739535 -40.32108659047578
-27.896811636739535 -42.34994839510508
-27.896811636739535 -43.88474324306734
-27.896811636739535 -40.61501541720353
-27.716564024972097 -40.92561141548448
-27.716564024972097 -40.38563142212517
-27.716564024972097 -40.75975459073924
-27.539051385046562 -41.182411566361374
-27.539051385046562 -41.33326602246487
-27.539051385046562 -40.86502220243353
-27.539051385046562 -39.1126385142349
-27.539051385046562 -38.35380708639014
-27.23609919407911 -40.37105277251321
-27.23609919407911 -41.17104177835593
-27.23609919407911 -39.642777321081454
-27.23609919407911 -41.02215527629954
-27.23609919407911 -40.888720255209115
-27.23609919407911 -39.131744108096846
-27.23609919407911 -40.92560464546592
-27.23609919407911 -39.461581994739475
-27.23609919407911 -38.84895107585665
-27.23609919407911 -39.5008927258534
-27.23609919407911 -40.90903628517868
-27.23609919407911 -39.24542717846378
-27.23609919407911 -37.18280468106478
-27.23609919407911 -41.06394032425403
-27.23609919407911 -38.48689602264648
-27.23609919407911 -41.63509805195717
-27.23609919407911 -39.65059908017676
-27.23609919407911 -41.4833105566768
-27.23609919407911 -41.35422971793905
-27.040374572448965 -40.10941510899006
-27.040374572448965 -40.529788217990216
-27.040374572448965 -40.1603716936391
-27.040374572448965 -41.482879712583724
-27.040374572448965 -40.56291689971497
-27.040374572448965 -40.867840446603104
-27.040374572448965 -41.18884939965519
-27.040374572448965 -39.02687150994613
-27.040374572448965 -39.73124876771811
-27.040374572448965 -41.32446411199397
-27.040374572448965 -39.90389633082072
-27.040374572448965 -39.7238974663403
-27.040374572448965 -40.36002825935528
-27.040374572448965 -39.98190259927927
-27.040374572448965 -38.701181872888625
-27.040374572448965 -39.656297260211296
-27.040374572448965 -38.852359737708035
-27.032896722803024 -41.59526934744849
-27.032896722803024 -39.099449453880034
-27.032896722803024 -40.361285340934366
-27.032896722803024 -39.64796578425983
-27.032896722803024 -41.98565443936178
-27.032896722803024 -39.26435412526136
-27.032896722803024 -38.58989146228903
-27.032896722803024 -39.48430211696867
-27.032896722803024 -40.16016502350248
-27.032896722803024 -40.77009499930863
-27.032896722803024 -40.32888780090809
-27.032896722803024 -39.215034556890004
-27.032896722803024 -40.38527059476451
-27.032896722803024 -41.21198838265644
-26.908722320996464 -40.46633286036428
-26.908722320996464 -40.46816248405169
-26.908722320996464 -39.23032189214045
-26.908722320996464 -38.47623578891796
-26.908722320996464 -40.48712526487065
-26.758766101105291 -38.970384003443876
-26.758766101105291 -41.81916505625016
-26.758766101105291 -38.082564674030884
-26.758766101105291 -40.93037477616251
-26.758766101105291 -39.9840152656839
-26.758766101105291 -39.64225361872562
-26.758766101105291 -40.28832383162661
-26.758766101105291 -39.08908277569404
-26.758766101105291 -38.97246932209179
-26.758766101105291 -40.07052715788439
-26.758766101105291 -38.89006612613214
-26.676758719428019 -39.771074069325806
-26.676758719428019 -39.69665275418009
